"-27",35
"-29",82
"-15",28
41,19
"-17",57
"-22",-28
"-21",86
6,92
"-12",29
"-40",48
17,4
16,2
"-15",85
45,20
12,86
"-66",-29
"-49",80
"-31",4
25,85
41,75
"-40",89
1,87
"-42",23
"-86",18
"-27",39
29,15
"-17",81
6,72
24,39
"-80",-27
"-26",62
45,2
"-71",-35
"-54",-54
45,-30
23,0
23,-1
27,42
"-80",9
12,52
39,19
"-24",43
"-89",-58
15,35
"-25",20
"-44",34
"-13",45
"-86",-57
"-11",90
"-80",8
"-6",88
27,87
"-21",-17
"-35",-51
"-87",-15
41,83
"-25",50
49,73
"-45",19
"-40",-51
33,83
"-13",2
37,81
"-26",27
"-36",-53
2,70
5,34
16,-51
"-14",3
6,22
18,-52
"-22",-17
40,78
"-14",40
"-20",23
16,-51
40,46
"-24",-48
"-23",53
"-83",-21
"-45",46
"-26",61
"-40",60
"-31",-51
"-14",-6
"-46",66
"-11",86
"-87",-21
12,86
"-63",-40
"-26",63
"-11",62
"-17",84
"-35",3
"-5",19
15,87
"-47",56
"-48",-49
"-11",1
"-77",-71
"-2",65
34,29
"-30",-54
"-72",-72
"-14",88
21,-47
6,88
4,0
"-74",-71
7,42
16,33
33,5
"-4",56
38,-47
"-42",10
"-13",18
41,-4
13,83
"-6",29
22,40
"-46",53
"-40",61
"-44",61
"-16",20
35,83
"-10",85
24,88
"-67",-2
23,86
"-5",18
"-61",-84
"-17",-51
4,31
38,85
20,-50
"-56",-44
"-39",45
42,5
"-7",19
"-73",5
43,6
"-3",87
"-13",5
"-18",52
"-31",0
"-73",-73
"-24",62
19,62
1,-47
"-24",50
"-44",79
42,86
"-47",74
"-45",44
"-23",84
"-19",69
8,-48
13,39
"-20",0
"-39",86
"-16",-18
"-29",28
"-4",32
"-45",35
"-29",0
43,24
"-26",32
"-26",62
"-42",-51
"-32",-49
0,27
40,7
10,28
11,-1
"-44",62
"-53",-50
20,-40
"-85",-20
32,6
"-7",61
19,28
26,52
"-4",-48
"-47",77
41,49
43,18
56,-28
40,40
17,88
"-78",-27
"-19",-18
"-46",83
"-44",33
9,49
24,26
"-6",-3
3,-49
41,46
"-46",18
11,15
"-6",-4
"-79",11
"-90",-58
2,65
22,50
8,89
"-18",88
"-14",-15
5,-3
44,48
38,53
"-19",84
"-36",86
50,-30
"-24",24
"-32",4
6,88
"-6",90
"-17",51
41,29
5,-51
43,79
"-10",38
39,83
"-12",44
"-17",23
"-15",63
25,86
"-40",55
"-78",-19
"-46",51
"-10",-51
"-30",0
21,88
43,80
2,-46
"-15",-1
39,39
"-25",86
"-36",0
6,-50
"-48",21
"-2",-46
"-44",30
"-58",-83
"-82",-64
39,73
"-43",13
43,13
15,34
30,1
"-23",56
"-42",80
"-68",-2
11,46
"-44",77
"-44",26
"-18",55
"-20",20
"-24",19
"-44",45
46,6
"-2",58
"-65",-40
"-41",-41
"-6",8
19,-47
54,-29
"-42",79
11,19
"-23",47
41,-36
26,-48
38,-1
"-28",28
26,-1
1,35
"-46",-47
"-87",-62
"-13",43
"-16",46
"-44",45
8,22
1,66
38,27
"-88",-15
43,48
9,-48
"-15",39
12,28
"-66",-39
22,-43
10,40
44,91
"-19",-50
21,-51
21,31
3,20
19,20
"-8",60
12,83
"-32",1
39,73
43,32
"-22",26
"-22",86
"-17",83
45,83
43,3
8,84
"-41",7
"-48",67
"-24",67
27,-49
"-48",73
"-10",29
"-79",-22
43,11
38,49
"-43",40
"-62",-38
30,1
39,12
11,57
8,59
13,84
"-32",4
"-31",-1
"-18",17
37,-45
"-42",33
"-42",-1
6,73
"-28",18
"-15",66
39,9
46,50
"-21",86
"-11",44
"-21",61
46,44
14,56
"-15",50
"-26",26
"-8",69
"-15",45
"-18",-44
"-23",62
"-57",-50
43,49
"-47",19
"-29",4
"-22",47
13,36
"-39",73
"-14",-46
"-19",-25
43,49
"-56",-45
25,90
40,76
14,88
6,24
42,50
19,32
"-24",51
5,85
40,61
20,-52
"-44",54
40,17
40,37
13,16
42,67
17,-54
"-21",-15
40,58
"-44",51
"-18",-8
7,33
"-13",2
"-21",43
44,66
40,80
33,-43
"-6",50
29,83
24,54
"-74",-70
"-5",63
"-23",89
10,-51
34,-1
43,63
11,63
"-12",27
7,33
12,31
41,88
9,-51
43,52
"-10",-50
18,20
15,-50
15,-50
"-53",-51
"-82",18
37,39
"-80",-65
"-66",-42
"-45",23
"-39",72
23,19
42,-38
"-47",62
"-12",56
"-66",4
45,53
"-27",51
"-42",41
"-9",-47
6,-46
"-14",66
6,20
0,24
"-8",-49
6,61
22,22
"-82",18
"-72",-69
41,5
"-73",6
3,22
"-47",82
13,17
"-44",75
"-44",1
40,22
"-75",-70
44,53
"-7",87
"-46",26
"-25",25
"-67",-35
20,25
"-33",-1
"-21",37
26,48
"-70",9
"-65",-39
19,58
"-18",-17
"-43",3
"-76",-74
"-41",85
43,81
6,21
"-87",17
"-19",-54
31,-48
18,40
"-73",-75
10,87
"-90",-60
"-26",37
0,70
42,3
"-12",59
16,-50
35,86
"-37",-52
20,38
"-22",-49
43,7
"-24",65
21,66
"-16",35
"-45",50
"-75",-32
14,19
"-81",-72
"-44",79
"-21",81
11,43
"-25",57
6,20
26,23
"-43",2
"-47",81
"-7",87
"-44",33
8,-4
"-81",-61
40,35
"-54",-45
43,28
19,26
"-24",36
"-16",89
29,0
"-18",23
19,-52
18,19
"-83",-24
"-11",-51
54,-31
7,50
22,64
"-14",59
"-45",45
9,-53
22,64
"-19",60
"-43",24
"-11",31
40,65
13,18
10,48
30,86
41,31
"-44",41
"-23",28
"-13",-25
43,29
"-25",86
39,47
35,7
11,33
22,2
43,53
10,67
9,38
"-41",10
7,86
43,-2
"-16",-14
45,4
"-42",67
12,60
25,38
"-17",64
"-45",39
"-64",-40
"-41",-44
"-18",-18
40,40
41,-34
"-12",33
23,40
44,36
"-21",30
"-14",54
"-41",68
"-69",-32
"-55",-48
"-43",5
42,48
35,28
8,57
"-8",68
"-19",64
"-4",84
"-44",26
"-8",88
"-23",65
32,4
"-11",43
"-22",48
"-22",2
32,86
19,58
"-42",3
10,85
22,38
5,0
12,81
"-45",21
"-45",65
"-21",83
7,52
33,-5
"-44",6
"-2",3
10,59
"-22",-46
43,21
26,94
13,67
39,89
38,84
"-16",3
19,-46
"-88",-62
"-88",-16
40,41
"-46",65
"-69",-35
3,36
42,85
44,4
44,-40
"-5",17
15,0
41,65
"-77",-22
"-45",15
"-5",24
8,58
7,0
"-82",21
"-23",1
"-14",56
"-19",56
"-21",84
25,2
31,-51
"-9",69
"-11",32
2,83
"-25",4
21,53
"-9",-47
"-25",41
"-28",-45
40,5
1,6
41,62
41,10
32,4
12,66
11,69
44,-39
22,68
"-23",35
"-45",20
8,-3
"-8",2
16,77
"-43",54
"-26",40
16,89
3,60
2,39
"-9",86
24,50
30,0
"-22",4
"-6",-47
"-37",85
20,24
22,26
10,35
"-17",-54
"-75",-75
"-1",55
"-10",33
17,84
2,-50
19,-50
11,20
"-40",49
"-72",-37
"-92",-53
46,36
"-80",-68
40,58
"-28",4
0,86
13,23
12,39
13,43
"-46",66
41,50
"-71",6
"-66",-41
9,48
"-23",68
"-17",25
"-14",20
"-28",-52
"-18",85
37,6
"-59",-40
"-12",38
24,35
"-32",3
21,27
29,-47
"-24",48
36,14
"-84",-23
"-44",52
2,4
"-42",78
42,36
23,38
19,63
"-56",-43
"-42",42
"-77",21
"-73",-69
"-27",53
"-14",50
38,74
"-44",-46
"-42",36
"-80",16
"-25",49
21,40
42,9
"-2",69
"-6",4
35,10
34,-6
39,33
"-17",-25
21,32
20,34
46,30
14,86
10,-3
41,87
"-26",47
"-29",0
"-6",10
"-28",52
44,80
11,-2
36,-46
44,2
"-16",-19
3,-47
54,-30
22,35
38,22
5,38
10,62
4,29
"-12",67
"-17",-25
3,1
14,-52
"-12",84
"-3",17
"-28",1
13,82
"-46",43
"-24",31
22,49
"-82",-24
"-71",8
19,-1
"-25",65
37,0
20,35
"-40",11
"-47",-2
1,55
"-44",65
10,85
"-83",-27
"-19",89
37,-45
"-12",53
9,-2
14,-1
"-33",-50
"-87",-12
41,21
29,83
"-42",81
"-1",21
"-25",46
"-10",61
43,41
43,-35
"-20",-5
"-37",88
40,75
"-39",-50
"-88",-57
43,-3
"-26",32
43,42
"-22",40
"-86",-23
39,-2
32,1
15,19
11,49
"-67",-35
"-44",69
"-37",0
"-14",43
"-20",-25
42,32
"-17",22
12,40
"-4",60
43,-37
15,66
"-85",-64
"-5",2
"-15",58
"-47",56
21,63
"-44",21
27,-50
16,-52
"-77",-69
10,20
"-41",80
"-2",4
"-20",65
1,58
"-24",61
"-1",23
12,90
5,34
"-74",-71
43,3
28,-49
5,30
"-24",81
17,67
"-67",-30
"-73",-36
"-61",2
"-15",50
40,0
41,66
14,-50
"-30",87
"-17",-47
"-63",-79
36,4
"-84",-20
"-66",6
"-65",-1
"-32",1
"-17",-24
25,-44
"-34",-50
"-8",27
19,21
"-70",-78
41,82
"-8",72
0,68
"-78",11
40,60
13,26
"-34",86
"-39",4
23,47
35,80
"-2",23
45,75
"-3",55
"-18",-46
"-15",-26
"-67",2
"-79",-23
"-7",19
9,33
"-23",17
"-25",88
45,87
42,38
12,38
5,91
14,22
"-11",66
"-22",43
18,57
24,0
"-20",0
"-70",-77
"-11",27
"-25",20
"-12",-42
"-22",83
"-48",-51
"-22",20
"-12",-18
24,18
"-81",14
"-15",3
16,21
"-29",-52
43,1
"-79",-20
"-75",5
"-18",56
43,70
"-19",-14
44,44
"-29",85
"-12",-24
44,-31
"-23",-49
"-41",34
"-19",4
16,5
46,4
"-42",33
"-43",20
41,83
45,-47
"-7",26
"-47",38
"-18",-14
"-54",-52
43,6
"-73",11
6,17
"-46",-48
44,34
"-37",-49
"-40",86
"-78",-33
23,-54
35,44
20,17
"-82",14
"-44",83
6,-52
44,31
21,34
"-45",25
24,47
38,-1
"-13",54
22,42
"-37",0
"-4",67
"-9",-44
"-7",55
1,-54
7,67
"-42",70
51,72
"-2",20
"-34",87
40,0
10,36
"-89",-20
19,89
"-17",68
6,49
24,-47
"-46",28
"-52",-48
"-25",3
"-46",30
"-80",-70
"-16",-12
1,85
"-18",22
"-26",60
"-90",-15
"-45",53
12,48
"-25",-48
"-15",0
"-23",60
"-74",-68
"-4",30
"-70",1
23,66
44,8
"-23",43
"-51",66
"-78",-23
"-20",-47
"-7",52
"-14",23
45,-37
46,68
"-42",10
"-24",39
41,20
26,46
18,-49
"-48",2
28,24
"-22",88
43,16
"-43",28
36,-1
"-41",65
11,89
"-21",-21
19,24
6,26
"-11",-52
20,29
"-4",28
"-74",-30
11,61
"-14",3
"-5",35
"-45",42
"-62",-40
"-44",-44
"-8",67
27,34
3,-48
"-24",85
5,33
"-25",84
38,81
9,40
35,25
"-17",-52
8,24
"-26",1
16,0
21,43
"-13",41
38,22
3,72
"-2",54
"-33",87
13,38
43,-1
22,-4
"-45",58
1,19
"-16",65
11,33
38,76
11,62
5,87
"-18",87
"-15",41
"-49",79
"-14",31
"-2",57
30,83
"-35",87
5,0
"-66",-33
"-91",-55
28,47
43,-34
"-42",52
"-44",-44
"-46",34
"-5",20
"-6",89
"-15",-50
"-44",-47
44,89
"-40",-47
8,52
8,-3
"-28",89
"-41",11
"-17",44
"-3",57
3,65
"-32",-51
"-5",85
"-9",87
43,8
"-2",74
39,57
29,47
"-34",-4
20,-55
28,41
30,-51
43,18
"-25",85
0,65
"-9",52
"-9",-49
7,62
1,30
3,63
"-47",42
"-24",3
"-82",14
"-45",20
22,69
"-10",5
13,60
42,21
20,24
"-41",-48
16,-51
"-46",39
"-16",45
"-22",68
"-64",-4
28,85
14,36
34,85
"-36",-49
"-33",2
"-9",56
"-47",13
17,63
"-47",52
"-24",1
"-3",4
43,33
"-45",56
4,42
28,-50
28,-1
"-30",0
20,56
"-22",54
"-42",6
"-46",-51
2,7
"-13",-1
15,33
"-16",-14
"-76",-74
42,-33
"-42",72
25,40
"-42",17
"-83",15
"-25",33
"-19",50
"-23",86
26,90
"-15",65
"-16",-51
"-22",-15
15,-52
"-45",70
11,29
"-4",67
10,51
"-16",38
"-21",21
"-21",83
"-42",63
39,-45
2,72
44,41
20,27
"-42",1
"-35",6
"-25",83
"-3",87
42,58
41,82
37,23
22,-45
"-22",57
23,0
"-36",83
"-25",21
21,58
21,1
44,13
"-21",-17
25,21
21,4
"-24",41
7,1
"-15",47
"-19",-2
"-48",-45
"-3",-45
"-24",-49
"-27",20
"-66",-73
7,22
"-18",19
10,29
"-42",7
"-18",-19
"-24",-52
"-29",28
"-46",88
"-17",30
28,2
31,-50
41,16
30,84
"-75",-74
"-21",24
"-38",7
"-4",-51
23,54
"-16",-25
2,30
8,63
"-31",-51
"-42",39
"-25",55
"-27",61
41,23
31,86
"-26",19
3,0
"-55",-50
"-17",48
"-17",-1
16,-52
2,-52
3,65
42,54
"-25",-49
"-36",79
"-10",55
43,86
8,51
"-41",3
15,68
"-66",-2
"-1",53
"-53",-45
23,26
"-71",6
"-18",-2
24,54
10,35
"-17",45
"-38",45
2,4
"-30",-50
40,30
"-43",81
"-35",-52
"-44",58
45,85
5,65
"-18",41
31,52
"-39",5
10,-46
40,59
36,84
4,85
"-74",-69
"-12",-53
"-25",20
"-35",85
0,-50
"-76",-66
"-62",-82
"-9",86
12,59
3,53
2,53
44,-31
6,55
"-8",-46
"-25",62
10,54
"-46",78
"-46",28
6,19
"-14",33
"-21",-15
"-55",-54
"-71",-34
"-17",-7
"-86",-13
"-41",52
"-16",4
12,61
37,61
"-48",38
"-68",6
"-22",40
"-19",46
"-44",1
10,-48
16,20
25,51
9,47
45,67
39,37
"-62",-46
"-88",-58
"-21",84
"-16",58
37,8
4,7
"-45",26
45,-35
15,33
"-14",-23
20,3
25,21
"-28",50
20,28
18,3
"-25",87
35,-40
"-39",-48
"-34",-49
"-51",-43
"-6",21
39,81
"-73",-70
46,60
"-76",-71
42,61
"-75",-66
34,-44
50,-28
"-68",6
13,34
"-33",2
"-86",-17
12,29
14,51
"-84",-19
9,19
"-76",-71
"-23",49
23,85
"-16",20
39,56
39,12
"-14",54
"-28",92
"-14",-21
5,35
18,-44
"-40",-48
"-26",29
5,66
"-34",83
"-5",63
11,85
"-2",31
39,73
"-7",9
0,68
"-21",-50
"-43",45
"-37",3
6,40
"-40",38
"-16",25
12,-51
"-15",-51
"-42",52
"-34",88
"-15",67
22,-1
7,2
36,80
"-81",-28
42,39
"-89",-59
25,50
"-1",59
0,21
44,0
30,86
"-14",85
12,78
"-10",52
"-19",39
39,14
16,83
"-25",39
"-18",19
39,-39
"-7",8
1,64
21,0
"-27",58
37,49
25,-48
30,84
"-27",33
"-76",-70
38,38
26,45
18,21
"-4",23
"-14",57
"-4",30
"-87",-17
"-62",1
45,-36
"-46",27
5,19
7,84
8,91
"-14",56
36,-3
"-14",4
38,48
12,30
45,18
1,-53
"-43",70
"-15",25
"-41",48
20,43
44,-1
"-15",-45
7,17
"-66",-40
34,82
17,25
"-27",59
"-32",4
"-66",-31
"-2",60
"-48",-53
"-13",50
"-40",24
"-78",-24
35,84
"-86",-14
13,61
1,-54
19,-2
14,58
"-13",42
"-16",-31
"-47",-47
"-82",14
"-47",38
0,52
"-19",-15
"-44",4
"-19",46
6,37
"-35",-47
"-23",87
"-3",20
"-44",65
"-17",-10
"-70",-1
"-18",-1
"-41",66
"-1",85
"-40",13
"-46",33
17,61
"-20",-25
28,-50
22,23
"-19",81
20,50
"-17",63
10,44
24,84
15,33
"-40",69
"-12",41
"-1",86
"-41",-1
13,31
"-37",0
"-42",51
11,-52
42,4
"-26",31
"-21",-27
22,33
"-45",8
15,61
"-18",-6
7,39
"-34",-53
"-29",2
21,64
"-20",16
"-1",-53
43,52
42,35
"-21",56
"-40",62
37,7
"-14",56
6,85
0,30
"-20",25
"-11",40
21,66
45,2
46,5
"-42",50
20,63
"-49",85
"-9",-51
17,3
"-50",-50
"-65",3
19,19
55,-29
29,-52
"-43",2
"-35",-51
46,-34
"-47",11
5,31
41,38
0,85
42,35
29,17
4,-51
"-24",-52
"-90",-59
32,-48
"-79",-31
"-15",37
"-9",0
"-24",-47
9,-47
"-8",68
8,66
"-43",45
"-40",47
15,-52
18,27
"-24",27
"-12",20
40,18
39,-42
29,88
"-75",-72
"-84",-16
42,50
42,6
"-40",8
19,24
"-5",65
"-17",-9
"-35",89
13,40
42,56
1,-54
"-15",45
"-40",62
"-62",-3
8,-48
"-15",25
"-10",89
"-14",-46
"-81",15
5,1
11,30
28,1
"-12",56
"-8",62
"-35",-51
"-31",-53
41,82
"-25",46
0,57
47,-35
"-18",-3
40,87
23,-2
"-45",65
"-65",1
"-83",-64
15,67
"-43",27
35,-45
14,80
"-62",-81
12,81
26,-45
"-41",18
8,50
"-18",-3
"-44",-52
"-66",4
"-30",0
"-16",-10
26,84
22,55
"-23",84
"-26",36
16,37
"-42",1
"-40",76
4,67
"-19",-22
"-18",-9
"-13",53
"-22",3
"-67",-36
"-4",-47
1,5
5,58
"-76",10
18,65
45,73
"-8",-50
9,54
12,18
42,72
39,83
8,35
"-14",-22
"-40",3
"-59",-47
6,72
8,-49
"-87",-60
"-50",-46
"-25",27
"-6",70
"-39",2
"-33",-47
"-19",87
"-66",-77
27,35
"-7",56
"-38",37
17,66
"-13",50
19,3
"-75",-30
"-45",56
10,2
47,37
"-18",-10
8,47
22,29
43,-36
"-44",77
"-25",52
"-44",29
41,64
"-27",55
"-80",-71
"-44",54
"-79",-27
21,-47
"-77",-60
"-14",24
10,50
"-55",-49
"-37",-1
27,65
44,9
39,87
10,55
"-89",-13
21,47
14,18
6,20
"-64",-3
43,1
48,14
"-72",-35
"-76",4
"-2",86
46,11
"-21",19
10,37
2,90
38,28
39,43
2,33
32,1
"-80",-25
22,66
1,-49
"-45",36
"-11",23
44,-3
18,61
"-20",-10
"-24",35
39,9
3,66
"-36",84
"-15",40
"-13",60
7,46
"-3",19
"-72",-75
14,22
3,27
23,-48
"-19",-28
"-43",29
34,84
"-9",31
"-47",41
0,31
"-42",39
15,32
17,34
"-69",-1
8,58
"-35",0
12,48
38,-46
"-46",68
"-25",37
23,32
"-41",43
"-12",33
20,52
"-19",-50
"-41",48
"-7",6
9,18
"-28",64
45,2
4,86
"-84",-61
"-44",3
23,32
"-10",69
15,35
"-42",43
43,47
"-5",27
14,1
"-12",-51
"-60",-84
"-32",-49
"-23",-22
"-39",23
"-18",-24
7,-51
40,15
42,3
"-28",49
"-15",-25
18,1
0,64
38,17
"-48",-48
43,0
"-78",-70
16,20
"-13",63
"-33",-54
"-23",-22
23,-42
42,71
"-21",66
"-23",65
"-16",1
40,50
"-1",66
"-16",54
"-4",19
"-17",-3
13,53
25,51
40,1
"-22",3
"-12",21
40,35
13,66
"-7",22
44,-37
"-37",89
"-47",18
28,85
"-23",82
33,86
36,46
"-64",-87
"-78",13
9,38
21,68
42,5
"-79",-28
16,53
"-21",19
"-12",-44
19,51
44,-34
7,50
"-25",25
"-66",-79
24,27
2,21
46,52
46,70
15,46
17,40
"-46",25
"-25",-2
"-48",27
44,-41
"-44",54
"-1",55
"-71",-78
"-22",-45
22,1
"-78",-59
"-11",-51
"-71",9
39,73
22,19
15,7
43,6
27,-48
"-57",-47
41,21
"-15",42
"-37",92
4,88
19,31
"-46",7
"-20",-15
28,-44
"-47",-48
"-66",-82
42,47
6,4
11,-44
42,76
"-9",-48
7,87
32,3
"-14",31
"-83",-19
10,-51
"-90",-13
40,58
"-8",-3
"-3",-50
"-47",-48
"-27",1
34,83
22,21
"-3",57
"-55",-55
"-82",-18
22,2
28,-44
"-42",50
"-46",54
24,68
20,20
"-63",-42
"-23",40
41,20
"-26",43
31,88
"-14",-49
3,63
"-24",24
20,20
42,3
"-17",18
42,19
7,46
11,54
36,85
"-70",-2
"-40",85
"-19",-34
"-12",91
"-41",9
28,-44
42,63
23,-1
"-40",0
"-41",2
1,88
7,84
"-16",39
35,27
"-41",54
26,83
"-21",85
18,64
6,57
12,56
15,35
53,-27
"-42",-52
"-27",49
12,-52
"-61",-42
"-6",68
"-42",33
40,-38
44,89
"-5",53
"-79",9
"-68",-78
9,-47
22,87
43,88
41,49
"-16",85
"-43",53
15,22
4,91
40,67
21,44
40,-34
"-7",57
"-16",0
27,19
"-39",78
12,50
22,63
"-45",41
39,85
"-6",25
"-2",29
13,87
"-41",75
44,-34
"-51",65
"-9",-43
28,87
"-43",64
"-45",88
"-12",52
"-10",39
13,-48
19,-50
13,2
"-3",83
44,35
"-7",67
"-43",85
"-17",41
"-66",-3
"-38",88
"-36",-49
"-14",65
"-46",27
"-14",88
"-44",-50
"-24",40
"-16",-1
"-83",-19
5,86
43,5
"-15",42
14,92
"-47",72
"-14",-48
8,30
18,63
"-18",-6
"-7",-49
31,82
"-41",4
43,61
12,83
"-44",78
34,2
37,87
"-4",59
"-18",0
"-21",-25
"-7",3
"-37",84
"-53",-48
40,14
"-10",30
24,81
24,19
"-17",-25
"-74",-69
"-21",22
"-15",89
"-22",86
12,48
24,0
8,37
"-49",62
"-43",27
"-15",24
"-4",82
"-20",-2
"-43",9
19,25
30,63
"-25",46
35,25
"-9",36
"-59",-42
"-18",45
"-45",19
"-40",9
37,84
"-44",6
"-69",1
"-88",-58
6,20
"-62",-86
"-45",-47
"-34",-52
25,64
22,43
43,27
1,-3
"-42",53
"-21",63
"-45",71
"-77",-66
"-19",22
17,21
"-45",81
4,57
"-39",68
"-24",43
"-42",40
"-73",-28
20,0
43,-1
"-41",-48
"-42",-46
6,-51
43,53
43,40
11,-46
"-22",42
7,-51
33,83
"-8",30
"-44",86
"-38",47
"-16",30
"-16",42
"-79",-70
"-20",-20
"-82",12
"-28",91
"-16",54
15,31
11,2
44,85
"-48",10
"-40",-51
2,30
"-36",86
"-20",53
"-78",12
"-73",-29
"-43",20
45,-31
38,3
23,86
4,22
12,58
43,84
16,85
"-9",32
"-24",35
"-43",65
"-1",64
43,19
31,82
"-25",40
"-24",65
"-3",56
15,-52
4,67
"-1",59
"-47",45
10,40
"-25",-47
"-42",1
"-11",36
"-16",-48
"-43",36
2,0
"-29",45
13,63
"-21",-29
20,64
"-20",-10
"-45",-48
35,2
10,55
"-86",-14
"-16",25
11,31
"-48",57
35,1
30,84
41,74
22,84
17,54
"-74",-71
23,18
3,-4
"-42",36
20,26
21,16
13,-49
"-21",-17
22,-2
"-44",1
22,36
"-54",-51
"-17",85
"-67",-40
44,-35
"-16",-49
16,-50
38,-44
2,19
20,-50
"-17",-21
"-13",19
"-44",53
32,84
"-81",15
24,86
"-14",20
"-15",-49
"-2",30
"-80",-68
"-15",-19
"-5",-50
50,-26
14,1
16,21
"-33",-47
3,-49
21,9
"-46",89
19,55
"-59",-47
1,37
"-9",22
8,43
7,21
"-42",81
"-44",79
"-41",77
36,83
"-19",86
"-70",0
"-76",-29
"-32",-48
"-58",-43
"-38",55
"-10",58
"-14",35
22,54
"-19",-1
"-11",-2
"-24",51
"-87",20
37,-44
20,69
"-68",-1
43,21
22,-4
43,57
"-20",-16
24,26
4,88
"-22",28
"-1",29
"-1",65
"-9",35
"-2",-52
46,42
"-20",-50
41,82
"-23",-48
22,41
38,0
40,70
"-78",-58
"-14",51
"-62",-84
39,46
"-7",3
33,-2
18,-50
3,64
"-43",79
9,48
19,-46
"-28",51
38,26
"-62",-42
"-57",-55
"-44",46
14,65
"-60",-87
"-45",-50
43,52
"-75",-30
"-19",47
"-4",2
31,87
"-9",40
"-5",55
34,83
"-20",30
3,3
"-39",-45
2,34
"-3",33
"-21",-16
"-17",-28
"-29",47
13,-50
43,19
2,-47
"-23",23
22,66
12,-51
"-22",22
"-62",-86
10,20
"-26",48
"-81",-65
10,30
8,22
"-36",72
"-45",45
"-32",5
53,-30
0,19
3,87
"-45",22
"-77",-28
"-11",-45
38,87
"-18",21
10,56
"-6",22
"-20",54
"-19",-10
"-83",-21
11,-2
"-81",13
"-44",66
6,25
"-47",73
"-5",1
27,-41
8,37
11,53
22,-47
"-40",25
7,-48
28,3
43,38
9,52
"-12",32
"-11",70
4,1
25,82
0,61
46,21
"-50",-50
"-10",55
"-29",-52
"-30",-44
"-34",-52
"-57",-47
32,89
"-4",68
15,-51
"-62",-83
40,24
"-17",-1
"-19",-3
8,51
"-78",-69
"-5",-52
"-13",37
14,86
40,20
35,0
45,70
"-14",-47
"-35",94
"-35",-50
"-9",27
20,60
29,-50
14,-50
9,19
"-12",61
"-66",-75
23,3
"-10",57
"-15",64
14,-47
"-13",32
5,70
39,83
"-6",82
"-16",-15
"-18",39
"-15",0
6,33
"-17",52
"-47",21
35,87
3,-2
"-43",79
5,2
"-35",87
8,7
"-17",-2
"-5",25
"-80",10
"-40",3
"-18",23
0,7
"-9",40
0,19
"-8",-48
42,82
"-25",85
"-6",29
45,0
"-74",-76
40,82
43,12
"-19",-3
"-44",20
18,87
37,25
"-18",-12
10,67
21,33
"-1",-48
28,-52
"-62",-43
"-76",-29
10,85
"-25",59
3,29
"-81",-61
19,66
"-38",85
"-13",37
"-43",5
"-2",28
"-7",84
"-27",28
"-39",89
"-10",32
"-42",10
"-28",0
"-14",40
"-15",61
14,3
"-75",-69
10,1
"-76",-31
"-22",-48
"-12",56
"-26",52
"-13",-25
"-14",88
"-23",23
43,44
"-16",66
"-31",-51
34,88
19,66
"-49",65
"-10",-50
"-16",24
"-42",43
"-90",-60
16,67
"-16",56
"-20",18
35,5
10,82
"-63",-83
5,71
"-45",80
"-25",59
"-4",56
41,66
"-39",4
"-23",21
"-43",72
"-73",-77
15,30
"-28",37
46,55
"-49",16
3,1
"-41",91
5,21
"-33",6
"-1",54
46,20
"-17",40
32,82
10,30
"-7",21
"-19",31
"-13",0
"-17",2
36,82
12,44
"-26",-48
"-60",-82
"-22",90
"-43",28
"-72",-75
"-17",85
"-44",13
"-69",-33
"-44",30
"-45",43
"-54",-53
"-13",-50
"-89",-15
"-78",-71
"-45",44
42,-39
8,-51
13,63
"-25",66
"-21",-23
"-39",59
42,6
"-85",-59
"-44",82
"-1",60
37,-46
"-74",-70
19,55
"-19",-22
42,4
41,-40
"-73",-29
"-32",87
49,-29
"-39",1
"-23",19
"-83",-19
28,87
"-3",-45
"-27",33
"-18",-10
41,78
15,91
39,39
37,73
"-45",25
"-84",-24
"-19",-21
"-40",-46
26,84
4,-48
"-42",37
"-15",1
5,91
5,30
43,59
"-78",12
"-25",44
20,87
13,55
34,84
30,0
"-23",63
"-77",-68
43,83
33,-3
4,67
"-12",86
35,85
"-2",23
3,-44
5,-49
"-20",19
"-16",-23
17,36
"-2",21
24,44
48,0
"-23",26
"-68",-31
"-9",65
"-17",-52
"-46",86
1,86
37,24
"-4",59
"-21",1
"-20",-2
36,47
30,85
"-78",-21
"-19",41
"-80",14
16,18
"-47",4
"-45",27
40,-48
"-43",31
0,86
"-23",60
16,35
9,33
"-30",2
"-17",62
"-20",-15
5,3
"-59",-45
"-48",6
"-42",76
16,88
42,87
"-45",40
"-17",-28
19,27
47,-32
"-79",20
"-14",59
"-84",-59
36,1
"-67",5
40,16
3,70
38,62
24,45
"-19",-44
"-3",21
"-29",80
5,43
3,31
9,49
27,0
"-15",28
"-15",30
"-67",-6
31,-49
25,87
19,48
"-29",-47
"-17",54
"-13",49
"-7",1
23,29
25,52
"-46",28
5,-52
"-74",4
"-21",64
8,-48
"-12",67
"-43",62
7,63
"-27",60
"-44",6
"-16",-19
38,80
"-40",67
18,56
"-39",4
20,24
11,36
19,50
17,33
"-7",3
25,51
46,8
23,-2
2,66
"-15",67
4,30
"-44",28
"-13",49
51,-29
"-8",70
13,2
"-2",23
"-37",87
"-81",-62
35,83
"-75",-72
"-13",-26
37,79
46,35
17,-1
1,22
"-25",39
25,27
"-89",-60
"-43",71
40,47
4,73
